race_id,horse_number,race,horse,jockey,frame_number,style,odds,popularity,finish_rank,time_index,note,position_1,position_2,position_3,position_4,weight,weight_delta,impost,last_3_furlongs,finish_time,race_date,course_id,num_horses,race_number,weather_name,weather_id,track_condition_name,track_condition_id,style_name,jockey_place_rate_0,jockey_place_rate_1,jockey_place_rate_2,jockey_place_rate_3,jockey_place_rate_4,jockey_place_rate_5
240110M02,2,240110M02,2020102401,5521,2,4,20.7,6,8,14,,6,6,6,,504,-2,56,39.7,01:32.4,2024/1/10,301,8,2,曇,2,良,1,追込,0.3,0.3,0.314,0.312,0.322,0.33
240110M02,3,240110M02,2020104014,a0199,3,4,68,7,6,15,,7,7,7,,478,1,54,39.5,01:32.3,2024/1/10,301,8,2,曇,2,良,1,追込,0.16,0.133,0.114,0.113,0.111,0.1
240110M02,4,240110M02,2020110111,5053,4,3,14.9,5,3,37,,5,3,3,,481,5,56,38.3,01:30.3,2024/1/10,301,8,2,曇,2,良,1,差し,0.44,0.483,0.457,0.45,0.444,0.44
240110M02,5,240110M02,2020104746,5634,5,3,2.4,1,4,35,,1,1,2,,456,-2,54,38.8,01:30.5,2024/1/10,301,8,2,曇,2,良,1,差し,0.26,0.25,0.257,0.287,0.311,0.31
240110M02,6,240110M02,2019104753,a027b,6,4,153.2,8,7,14,,8,8,8,,465,2,56,39.5,01:32.4,2024/1/10,301,8,2,曇,2,良,1,追込,0.22,0.2,0.2,0.2,0.189,0.2
240110M02,7,240110M02,2020106870,5638,7,3,3.3,2,1,44,,2,2,1,,482,2,54,38,01:29.7,2024/1/10,301,8,2,曇,2,良,1,差し,0.24,0.3,0.314,0.325,0.333,0.32
240110M02,8,240110M02,2020103443,5088,8,3,7.9,4,5,25,,3,4,5,,428,-2,54,39.5,01:31.4,2024/1/10,301,8,2,曇,2,良,1,差し,0.42,0.45,0.429,0.412,0.422,0.41
240110M03,1,240110M03,2018106422,5332,1,3,12.2,4,8,-10,,1,3,5,,458,-4,54,41.6,01:34.5,2024/1/10,301,8,3,曇,2,良,1,差し,0.24,0.25,0.257,0.237,0.244,0.25
240110M03,2,240110M03,2020102986,5634,2,3,9.4,3,2,34,,2,1,2,,451,-10,54,37.7,01:30.6,2024/1/10,301,8,3,曇,2,良,1,差し,0.26,0.25,0.257,0.287,0.311,0.31
240110M03,3,240110M03,2020105358,5171,3,3,1.1,1,1,41,,3,1,1,,430,0,54,37,0:01:30,2024/1/10,301,8,3,曇,2,良,1,差し,0.58,0.583,0.6,0.6,0.589,0.59
240110M03,4,240110M03,2020105435,5635,4,3,118.5,7,4,24,,4,5,4,,394,0,53,38.3,01:31.5,2024/1/10,301,8,3,曇,2,良,1,差し,0.34,0.35,0.329,0.3,0.3,0.32
240110M03,5,240110M03,2020100211,410,5,3,14.5,5,3,24,,6,4,3,,525,1,56,38.3,01:31.5,2024/1/10,301,8,3,曇,2,良,1,差し,0.32,0.333,0.329,0.362,0.367,0.38
240110M03,6,240110M03,2019102906,5557,6,4,7.9,2,7,0,,8,8,8,,552,-6,56,39,01:33.6,2024/1/10,301,8,3,曇,2,良,1,追込,0.42,0.433,0.386,0.375,0.367,0.34
240110M03,7,240110M03,2020103167,a0512,7,4,51.7,6,5,7,,5,6,6,,419,-2,51,39.6,0:01:33,2024/1/10,301,8,3,曇,2,良,1,追込,0.18,0.2,0.186,0.2,0.211,0.22
240110M03,8,240110M03,2018102185,5624,8,4,361.1,8,6,0,,7,7,7,,441,-1,54,39.6,01:33.6,2024/1/10,301,8,3,曇,2,良,1,追込,0.24,0.233,0.229,0.2,0.189,0.18
240110M05,1,240110M05,2018104740,a0512,1,3,207.4,8,8,1,,5,8,8,,443,-1,51,42.5,01:33.5,2024/1/10,301,8,5,曇,2,良,1,差し,0.18,0.183,0.186,0.2,0.211,0.22
240110M05,2,240110M05,2017100510,5638,2,4,107.3,7,6,29,,8,7,7,,457,-1,54,39.7,0:01:31,2024/1/10,301,8,5,曇,2,良,1,追込,0.22,0.3,0.314,0.325,0.344,0.33
240110M05,3,240110M05,2019101478,5521,3,4,4.8,2,7,26,,1,1,1,,455,-3,54,41.5,01:31.3,2024/1/10,301,8,5,曇,2,良,1,追込,0.28,0.283,0.314,0.3,0.311,0.32
240110M05,4,240110M05,2020104015,5557,4,3,5.1,3,4,32,,7,6,6,,403,1,54,39.8,01:30.8,2024/1/10,301,8,5,曇,2,良,1,差し,0.42,0.433,0.386,0.375,0.367,0.34
240110M05,5,240110M05,2020104817,5648,5,3,46.1,6,2,35,,6,5,5,,437,-2,53,39.6,01:30.5,2024/1/10,301,8,5,曇,2,良,1,差し,0.32,0.35,0.357,0.338,0.322,0.31
240110M05,6,240110M05,2020107042,5624,6,3,9.1,5,3,34,,3,3,3,,438,-1,54,40.5,01:30.6,2024/1/10,301,8,5,曇,2,良,1,差し,0.24,0.233,0.229,0.2,0.189,0.18
240110M05,7,240110M05,2020104933,5332,7,2,1.8,1,1,46,,2,2,1,,455,1,54,39.6,01:29.5,2024/1/10,301,8,5,曇,2,良,1,先行,0.22,0.25,0.257,0.237,0.233,0.24
240110M05,8,240110M05,2020105290,5602,8,3,6.7,4,5,31,,4,4,4,,471,1,56,40.1,01:30.9,2024/1/10,301,8,5,曇,2,良,1,差し,0.36,0.4,0.371,0.375,0.367,0.36
240110M11,1,240110M11,2017103475,5053,1,2,15.7,4,8,35,,1,1,3,3,463,0,54,41,01:59.3,2024/1/10,303,8,11,曇,2,良,1,先行,0.46,0.483,0.486,0.475,0.444,0.46
240110M11,2,240110M11,2020106806,5638,2,3,37.9,6,7,41,,7,7,8,8,448,-2,56,39.7,01:58.6,2024/1/10,303,8,11,曇,2,良,1,差し,0.22,0.283,0.3,0.312,0.333,0.32
240110M11,3,240110M11,2020101258,5171,3,2,1.3,1,1,61,,3,3,2,2,507,3,56,37.7,01:56.3,2024/1/10,303,8,11,曇,2,良,1,先行,0.52,0.583,0.571,0.6,0.578,0.58
240110M11,4,240110M11,2018103390,a027b,4,4,40.9,7,2,52,,4,4,5,4,418,-3,54,38.5,01:57.3,2024/1/10,303,8,11,曇,2,良,1,追込,0.24,0.217,0.2,0.2,0.2,0.2
240110M11,5,240110M11,2015103623,5088,5,3,90.7,8,5,45,,6,6,7,7,452,-1,56,38.7,01:58.1,2024/1/10,303,8,11,曇,2,良,1,差し,0.48,0.45,0.471,0.425,0.422,0.43
240110M11,6,240110M11,2019100962,5602,6,1,21.5,5,4,46,,2,2,1,1,472,4,54,39.6,0:01:58,2024/1/10,303,8,11,曇,2,良,1,逃げ,0.38,0.417,0.386,0.375,0.378,0.36
240110M11,7,240110M11,2019104163,410,7,2,5,2,6,42,,5,5,4,5,493,4,54,39.6,01:58.5,2024/1/10,303,8,11,曇,2,良,1,先行,0.34,0.35,0.343,0.362,0.367,0.39
240110M11,8,240110M11,2017106745,5368,8,4,6.7,3,3,51,,8,8,6,5,491,0,56,38.3,01:57.5,2024/1/10,303,8,11,曇,2,良,1,追込,0.42,0.417,0.443,0.412,0.433,0.45
240110U10,1,240110U10,2020100905,5380,1,3,5.6,2,2,69,,5,5,5,2,558,0,56,39.8,0:01:30,2024/1/10,102,8,10,晴,1,良,1,差し,0.54,0.567,0.571,0.55,0.522,0.52
240110U10,2,240110U10,2017101517,5524,2,3,13.2,5,8,31,,1,1,1,4,492,18,54,43.9,01:33.4,2024/1/10,102,8,10,晴,1,良,1,差し,0.54,0.517,0.529,0.525,0.522,0.53
240110U10,3,240110U10,2018101668,5598,3,2,10.6,4,7,32,,2,2,3,8,547,2,56,43.6,01:33.3,2024/1/10,102,8,10,晴,1,良,1,先行,0.22,0.217,0.229,0.275,0.256,0.25
240110U10,4,240110U10,2015103888,5455,4,2,7,3,4,52,,7,8,8,6,483,0,56,40.5,01:31.5,2024/1/10,102,8,10,晴,1,良,1,先行,0.36,0.367,0.371,0.362,0.389,0.36
240110U10,5,240110U10,2020101927,5549,5,3,1.5,1,1,69,,4,3,2,1,483,4,56,40.3,0:01:30,2024/1/10,102,8,10,晴,1,良,1,差し,0.44,0.4,0.414,0.425,0.4,0.42
240110U10,6,240110U10,2020100319,5347,6,2,23.5,7,5,49,,6,6,7,7,484,1,54,41.2,01:31.8,2024/1/10,102,8,10,晴,1,良,1,先行,0.22,0.2,0.186,0.212,0.211,0.2
240110U10,7,240110U10,2018101217,5488,7,3,23.4,6,6,47,,3,4,4,5,507,18,56,42,01:31.9,2024/1/10,102,8,10,晴,1,良,1,差し,0.4,0.417,0.4,0.35,0.367,0.37
240110U10,8,240110U10,2015101923,5399,8,3,44.9,8,3,64,,8,7,6,3,502,6,56,39.9,01:30.4,2024/1/10,102,8,10,晴,1,良,1,差し,0.26,0.3,0.314,0.325,0.322,0.3
240111D10,1,240111D10,2018102329,5567,1,4,8.4,3,5,33,,5,6,7,5,450,-4,53,38.8,01:21.7,2024/1/11,201,8,10,晴,1,良,1,追込,0.32,0.3,0.314,0.325,0.322,0.31
240111D10,2,240111D10,2018104961,5636,2,4,159,8,8,20,,8,8,8,8,455,7,56,39.5,01:22.7,2024/1/11,201,8,10,晴,1,良,1,追込,0.16,0.183,0.2,0.212,0.2,0.19
240111D10,3,240111D10,2020105534,5405,3,3,40.5,7,6,30,,6,7,5,7,556,-11,57,39.1,01:21.9,2024/1/11,201,8,10,晴,1,良,1,差し,0.18,0.2,0.229,0.212,0.211,0.22
240111D10,4,240111D10,2019101042,5390,4,1,1.7,1,1,48,,1,1,1,1,471,0,55,38.3,01:20.5,2024/1/11,201,8,10,晴,1,良,1,逃げ,0.5,0.467,0.471,0.487,0.533,0.54
240111D10,5,240111D10,2017105474,5646,5,3,2.9,2,4,34,,3,3,3,4,498,4,55,39.1,01:21.6,2024/1/11,201,8,10,晴,1,良,1,差し,0.42,0.433,0.429,0.412,0.4,0.4
240111D10,6,240111D10,2016102143,a024c,6,2,14.8,5,2,39,,4,4,4,3,464,4,57,38.7,01:21.2,2024/1/11,201,8,10,晴,1,良,1,先行,0.34,0.317,0.3,0.287,0.3,0.3
240111D10,7,240111D10,2018106303,5544,7,2,17.8,6,3,37,,2,2,2,2,487,3,57,39.1,01:21.4,2024/1/11,201,8,10,晴,1,良,1,先行,0.22,0.233,0.3,0.287,0.3,0.29
240111D10,8,240111D10,2017100934,5639,8,3,13.5,4,7,28,,7,5,6,6,479,5,53,39.3,01:22.1,2024/1/11,201,8,10,晴,1,良,1,差し,0.44,0.433,0.443,0.438,0.422,0.44
240111M07,1,240111M07,2016100150,5632,1,4,58.8,8,5,38,,4,7,7,,383,2,54,39.2,01:30.6,2024/1/11,301,8,7,曇,2,良,1,追込,0.16,0.217,0.257,0.237,0.233,0.22
240111M07,2,240111M07,2018101251,5635,2,3,18.9,6,2,47,,6,3,2,,451,-2,55,38.6,01:29.8,2024/1/11,301,8,7,曇,2,良,1,差し,0.32,0.317,0.329,0.287,0.289,0.29
240111M07,3,240111M07,2020100457,5332,3,3,6.9,2,4,39,,8,8,8,,442,0,54,38.3,01:30.5,2024/1/11,301,8,7,曇,2,良,1,差し,0.32,0.283,0.286,0.287,0.267,0.27
240111M07,4,240111M07,2020105754,5521,4,3,1.3,1,1,50,,5,6,4,,400,-8,54,37.9,01:29.5,2024/1/11,301,8,7,曇,2,良,1,差し,0.26,0.283,0.271,0.287,0.3,0.3
240111M07,5,240111M07,2017104360,5637,5,2,11.7,4,3,41,,1,1,1,,464,-1,54,39.6,01:30.3,2024/1/11,301,8,7,曇,2,良,1,先行,0.2,0.217,0.214,0.2,0.211,0.2
240111M07,6,240111M07,2019101809,5088,6,2,7.5,3,7,31,,2,2,3,,469,0,56,40.4,01:31.2,2024/1/11,301,8,7,曇,2,良,1,先行,0.52,0.483,0.486,0.45,0.433,0.45
240111M07,7,240111M07,2014105931,a027b,7,3,35.8,7,8,25,,7,5,6,,486,-5,56,40.3,01:31.7,2024/1/11,301,8,7,曇,2,良,1,差し,0.24,0.25,0.229,0.225,0.211,0.21
240111M07,8,240111M07,2019101937,5053,8,3,15.7,5,6,33,,3,4,5,,432,1,54,40,0:01:31,2024/1/11,301,8,7,曇,2,良,1,差し,0.48,0.483,0.486,0.475,0.456,0.46
240112M01,1,240112M01,2021101333,5634,1,4,12.4,4,4,10,,5,5,5,,412,0,54,39.5,01:32.8,2024/1/12,301,8,1,曇,2,良,1,追込,0.34,0.317,0.3,0.3,0.322,0.34
240112M01,2,240112M01,2021101777,5635,2,3,3.8,3,3,20,,4,4,3,,427,-9,55,38.6,01:31.9,2024/1/12,301,8,1,曇,2,良,1,差し,0.3,0.3,0.314,0.3,0.278,0.28
240112M01,3,240112M01,2021100502,5624,3,4,98.1,7,8,-13,,7,8,8,,470,-1,56,40.4,01:34.8,2024/1/12,301,8,1,曇,2,良,1,追込,0.26,0.283,0.243,0.237,0.211,0.2
240112M01,4,240112M01,2021101656,5368,4,3,2.9,2,2,24,,3,2,2,,449,3,54,38.7,01:31.6,2024/1/12,301,8,1,曇,2,良,1,差し,0.44,0.433,0.457,0.45,0.444,0.45
240112M01,5,240112M01,2021101145,5370,5,3,1.9,1,1,33,,1,1,1,,436,2,54,38.3,01:30.8,2024/1/12,301,8,1,曇,2,良,1,差し,0.28,0.283,0.3,0.287,0.278,0.28
240112M01,6,240112M01,2021104543,5638,6,4,73.4,5,6,2,,2,3,4,,384,-2,54,40.8,01:33.5,2024/1/12,301,8,1,曇,2,良,1,追込,0.2,0.25,0.3,0.312,0.333,0.34
240112M01,7,240112M01,2021103619,a027b,7,3,92.6,6,5,8,,6,6,6,,359,4,54,39,0:01:33,2024/1/12,301,8,1,曇,2,良,1,差し,0.22,0.233,0.229,0.212,0.211,0.2
240112M01,8,240112M01,2021104736,5521,8,4,128.4,8,7,-9,,8,7,7,,390,6,54,40.4,01:34.5,2024/1/12,301,8,1,曇,2,良,1,追込,0.3,0.3,0.3,0.312,0.311,0.32
240112M03,1,240112M03,2018106454,5521,1,3,2.2,1,1,43,,4,4,4,,483,17,56,39.2,01:29.9,2024/1/12,301,8,3,曇,2,良,1,差し,0.3,0.3,0.286,0.312,0.311,0.31
240112M03,2,240112M03,2020105815,5635,2,3,9.6,4,4,38,,1,1,1,,484,6,53,40.5,01:30.3,2024/1/12,301,8,3,曇,2,良,1,差し,0.32,0.317,0.329,0.312,0.289,0.29
240112M03,3,240112M03,2019101980,a0199,3,3,17.7,5,2,42,,2,2,2,,435,0,54,39.6,0:01:30,2024/1/12,301,8,3,曇,2,良,1,差し,0.14,0.15,0.129,0.113,0.122,0.11
240112M03,4,240112M03,2020102485,5637,4,3,42,7,7,30,,6,6,6,,414,2,52,39.7,0:01:31,2024/1/12,301,8,3,曇,2,良,1,差し,0.22,0.217,0.229,0.212,0.222,0.21
240112M03,5,240112M03,2019102288,5634,5,4,18.1,6,6,30,,8,8,8,,477,-1,56,38.3,0:01:31,2024/1/12,301,8,3,曇,2,良,1,追込,0.34,0.333,0.314,0.312,0.322,0.34
240112M03,6,240112M03,2018103939,a027b,6,3,46.1,8,8,9,,7,7,7,,495,4,56,41.5,01:32.9,2024/1/12,301,8,3,曇,2,良,1,差し,0.2,0.233,0.214,0.2,0.211,0.2
240112M03,7,240112M03,2018104625,5088,7,3,7.3,3,3,38,,5,5,5,,437,-1,54,39.2,01:30.3,2024/1/12,301,8,3,曇,2,良,1,差し,0.5,0.45,0.457,0.45,0.433,0.43
240112M03,8,240112M03,2016101015,5638,8,3,2.4,2,5,36,,3,3,3,,478,-4,56,39.9,01:30.5,2024/1/12,301,8,3,曇,2,良,1,差し,0.2,0.233,0.3,0.312,0.322,0.34
240112M04,1,240112M04,2017106021,5602,1,3,43.1,7,6,39,,5,6,7,,458,-3,54,38.7,01:30.2,2024/1/12,301,8,4,曇,2,良,1,差し,0.38,0.4,0.386,0.362,0.367,0.35
240112M04,2,240112M04,2019105137,5634,2,3,2.8,2,3,45,,4,7,6,,457,1,54,38,01:29.7,2024/1/12,301,8,4,曇,2,良,1,差し,0.34,0.333,0.314,0.312,0.311,0.33
240112M04,3,240112M04,2017106646,5632,3,4,67.5,8,8,30,,1,3,5,,458,-1,54,39.9,0:01:31,2024/1/12,301,8,4,曇,2,良,1,追込,0.14,0.183,0.229,0.237,0.233,0.22
240112M04,4,240112M04,2020104374,5638,4,3,19.3,6,7,34,,7,8,8,,414,-1,56,38.7,01:30.7,2024/1/12,301,8,4,曇,2,良,1,差し,0.2,0.233,0.286,0.3,0.311,0.33
240112M04,5,240112M04,2019106745,5557,5,4,12.6,5,2,50,,2,1,2,,509,23,56,38.1,01:29.3,2024/1/12,301,8,4,曇,2,良,1,追込,0.44,0.433,0.4,0.388,0.367,0.35
240112M04,6,240112M04,2019103106,5635,6,2,10,4,1,54,,3,2,1,,443,-8,53,37.6,01:28.9,2024/1/12,301,8,4,曇,2,良,1,先行,0.32,0.3,0.329,0.312,0.289,0.29
240112M04,7,240112M04,2020103706,5053,7,3,2.1,1,4,42,,8,5,4,,473,-4,56,38.2,0:01:30,2024/1/12,301,8,4,曇,2,良,1,差し,0.46,0.45,0.471,0.45,0.444,0.44
240112M04,8,240112M04,2019100194,5648,8,3,6,3,5,42,,6,4,3,,413,-3,53,38.1,0:01:30,2024/1/12,301,8,4,曇,2,良,1,差し,0.34,0.367,0.386,0.362,0.333,0.31
240114C02,1,240114C02,2021101341,5299,1,2,1.7,1,1,5,,3,4,4,1,445,1,56,40.2,01:36.2,2024/1/14,502,8,2,晴,1,良,1,先行,0.66,0.617,0.614,0.562,0.578,0.57
240114C02,2,240114C02,2021104019,a01bb,2,3,8.1,4,2,2,,8,8,5,4,422,-4,54,40.4,01:36.5,2024/1/14,502,8,2,晴,1,良,1,差し,0.5,0.433,0.4,0.4,0.356,0.35
240114C02,3,240114C02,2021100419,a03e2,3,3,4.8,2,5,-19,,7,7,8,6,506,2,56,41.9,01:38.4,2024/1/14,502,8,2,晴,1,良,1,差し,0.52,0.517,0.529,0.537,0.511,0.51
240114C02,4,240114C02,2021101277,5572,4,1,21.4,7,4,-6,,1,1,1,2,441,-8,56,41.7,01:37.2,2024/1/14,502,8,2,晴,1,良,1,逃げ,0.24,0.233,0.229,0.263,0.278,0.26
240114C02,5,240114C02,2021101328,a02da,5,3,112.2,8,6,-23,,6,6,7,5,430,-5,54,42.4,01:38.7,2024/1/14,502,8,2,晴,1,良,1,差し,0.24,0.233,0.229,0.212,0.244,0.25
240114C02,6,240114C02,2021106908,5502,6,4,14.3,5,7,-24,,5,3,3,7,450,2,54,43,01:38.8,2024/1/14,502,8,2,晴,1,良,1,追込,0.26,0.267,0.243,0.263,0.267,0.26
240114C02,7,240114C02,2021103543,5536,7,3,15.9,6,8,-27,,4,5,6,8,457,-1,56,42.9,01:39.1,2024/1/14,502,8,2,晴,1,良,1,差し,0.32,0.283,0.314,0.3,0.322,0.3
240114C02,8,240114C02,2021104655,5617,8,2,6.8,3,3,-6,,2,2,2,3,453,-6,51,41.5,01:37.2,2024/1/14,502,8,2,晴,1,良,1,先行,0.18,0.167,0.186,0.188,0.211,0.19
240114C07,1,240114C07,2017106424,a0515,1,2,258,8,8,-5,,4,3,4,7,515,-1,53,44.8,01:37.1,2024/1/14,502,8,7,晴,1,良,1,先行,0.02,0.017,0.014,0.025,0.033,0.05
240114C07,2,240114C07,2019100328,a01ad,2,4,78.9,6,5,22,,8,8,8,8,477,-1,56,40.8,01:34.7,2024/1/14,502,8,7,晴,1,良,1,追込,0.32,0.267,0.271,0.3,0.278,0.27
240114C07,3,240114C07,2019100747,a0258,3,4,253.7,7,6,15,,6,6,6,5,471,-2,56,41.9,01:35.3,2024/1/14,502,8,7,晴,1,良,1,追込,0.26,0.267,0.271,0.263,0.233,0.26
240114C07,4,240114C07,2020110029,a03e2,4,2,3.9,2,2,50,,1,1,1,1,550,1,56,41.3,01:32.2,2024/1/14,502,8,7,晴,1,良,1,先行,0.48,0.483,0.5,0.512,0.489,0.48
240114C07,5,240114C07,2020101778,5615,5,3,1.6,1,1,53,,3,4,3,2,475,7,56,40,01:31.9,2024/1/14,502,8,7,晴,1,良,1,差し,0.42,0.45,0.471,0.463,0.444,0.43
240114C07,6,240114C07,2018104473,5600,6,1,34.3,5,7,11,,2,2,2,4,486,1,56,44.2,01:35.7,2024/1/14,502,8,7,晴,1,良,1,逃げ,0.32,0.317,0.329,0.312,0.311,0.3
240114C07,7,240114C07,2018103040,5502,7,3,9.4,4,4,29,,7,7,7,6,459,2,56,40.8,01:34.1,2024/1/14,502,8,7,晴,1,良,1,差し,0.22,0.267,0.229,0.237,0.244,0.26
240114C07,8,240114C07,2016101055,5299,8,3,4,3,3,49,,5,5,5,3,516,1,56,39.8,01:32.3,2024/1/14,502,8,7,晴,1,良,1,差し,0.7,0.667,0.657,0.588,0.578,0.59
240115F03,1,240115F03,2021103872,a0188,1,4,206.7,8,5,35,,7,7,7,,404,-5,54,38.4,01:17.3,2024/1/15,1001,8,3,晴,1,良,1,追込,0.14,0.117,0.1,0.1,0.1,0.1
240115F03,2,240115F03,2021100829,a0247,2,3,17.4,4,6,35,,5,6,5,,477,16,56,39.2,01:17.3,2024/1/15,1001,8,3,晴,1,良,1,差し,0.24,0.3,0.3,0.312,0.333,0.33
240115F03,3,240115F03,2021104069,5578,3,1,1.9,2,4,44,,1,1,1,,444,1,54,39.7,01:16.6,2024/1/15,1001,8,3,晴,1,良,1,逃げ,0.3,0.283,0.3,0.275,0.278,0.3
240115F03,4,240115F03,2021104611,a02d7,4,4,99.7,7,8,6,,6,5,6,,468,0,56,41.6,01:19.4,2024/1/15,1001,8,3,晴,1,良,1,追込,0.28,0.25,0.257,0.263,0.278,0.28
240115F03,5,240115F03,2021107330,5549,5,3,78.8,6,7,21,,8,8,8,,448,7,56,38.8,01:18.3,2024/1/15,1001,8,3,晴,1,良,1,差し,0.46,0.45,0.429,0.425,0.444,0.42
240115F03,6,240115F03,2021104053,5443,6,3,15.3,3,3,46,,2,2,2,,444,2,54,39.6,01:16.5,2024/1/15,1001,8,3,晴,1,良,1,差し,0.36,0.333,0.314,0.325,0.289,0.29
240115F03,7,240115F03,2021101282,5380,7,3,28.6,5,2,47,,4,4,4,,466,10,56,38.9,01:16.4,2024/1/15,1001,8,3,晴,1,良,1,差し,0.44,0.467,0.5,0.525,0.511,0.49
240115F03,8,240115F03,2021103186,5452,8,2,1.8,1,1,55,,3,3,3,,488,12,56,38.9,01:15.8,2024/1/15,1001,8,3,晴,1,良,1,先行,0.28,0.283,0.271,0.263,0.267,0.28
240115F10,1,240115F10,2020101061,5455,1,3,29.5,6,5,52,,5,4,3,,488,2,54,37.8,0:01:16,2024/1/15,1001,8,10,晴,1,良,1,差し,0.34,0.333,0.343,0.35,0.333,0.36
240115F10,2,240115F10,2017101499,5342,2,3,1.7,1,1,67,,1,1,1,,493,2,56,37.3,01:14.9,2024/1/15,1001,8,10,晴,1,良,1,差し,0.48,0.5,0.486,0.5,0.489,0.48
240115F10,3,240115F10,2019103735,a01fb,3,3,13.1,5,7,50,,8,7,8,,477,-9,56,37.7,01:16.2,2024/1/15,1001,8,10,晴,1,良,1,差し,0.2,0.2,0.2,0.2,0.2,0.23
240115F10,4,240115F10,2020101317,5562,4,3,3.5,2,6,51,,4,5,5,,452,6,56,37.9,01:16.1,2024/1/15,1001,8,10,晴,1,良,1,差し,0.28,0.3,0.3,0.263,0.267,0.27
240115F10,5,240115F10,2018101319,5578,5,3,7.8,4,2,60,,7,8,6,,502,1,56,36.6,01:15.4,2024/1/15,1001,8,10,晴,1,良,1,差し,0.34,0.3,0.286,0.3,0.278,0.3
240115F10,6,240115F10,2017103303,a0247,6,3,32.2,7,8,47,,2,2,2,,498,-1,56,38.6,01:16.4,2024/1/15,1001,8,10,晴,1,良,1,差し,0.22,0.283,0.286,0.3,0.311,0.32
240115F10,7,240115F10,2018103331,5630,7,3,92,8,3,58,,6,6,7,,495,-1,56,37.4,01:15.6,2024/1/15,1001,8,10,晴,1,良,1,差し,0.32,0.3,0.271,0.25,0.256,0.24
240115F10,8,240115F10,2015102727,5452,8,3,7.3,3,4,58,,3,3,4,,515,4,56,37.6,01:15.6,2024/1/15,1001,8,10,晴,1,良,1,差し,0.3,0.283,0.286,0.275,0.278,0.28
240116C03,1,240116C03,2016106307,5655,1,2,7,4,7,7,,3,3,3,6,537,3,55,44.2,01:37.1,2024/1/16,502,8,3,晴,1,良,1,先行,0.34,0.367,0.343,0.338,0.322,0.35
240116C03,2,240116C03,2020106179,a03e2,2,3,2,1,1,24,,1,1,1,1,507,-4,56,43,01:35.6,2024/1/16,502,8,3,晴,1,良,1,差し,0.5,0.5,0.5,0.512,0.511,0.49
240116C03,3,240116C03,2020101059,5496,3,3,17.7,7,5,14,,8,8,7,4,485,-3,54,43.1,01:36.5,2024/1/16,502,8,3,晴,1,良,1,差し,0.22,0.267,0.314,0.312,0.278,0.28
240116C03,4,240116C03,2019101697,a02dc,4,3,16.6,6,8,-14,,4,6,8,8,449,1,56,45.3,0:01:39,2024/1/16,502,8,3,晴,1,良,1,差し,0.3,0.35,0.343,0.362,0.411,0.42
240116C03,5,240116C03,2020104161,a0258,5,3,4.7,3,4,14,,6,5,6,7,493,-6,56,43,01:36.5,2024/1/16,502,8,3,晴,1,良,1,差し,0.2,0.233,0.257,0.237,0.233,0.22
240116C03,6,240116C03,2018105106,a01ad,6,3,15.9,5,6,7,,7,7,5,5,519,7,54,43.8,01:37.1,2024/1/16,502,8,3,晴,1,良,1,差し,0.3,0.283,0.257,0.3,0.278,0.28
240116C03,7,240116C03,2020106258,5610,7,2,39.3,8,3,22,,2,2,2,2,497,0,56,43.1,01:35.8,2024/1/16,502,8,3,晴,1,良,1,先行,0.26,0.283,0.271,0.275,0.278,0.27
240116C03,8,240116C03,2018103512,5617,8,4,4.7,2,2,23,,5,4,4,3,440,2,51,42.7,01:35.7,2024/1/16,502,8,3,晴,1,良,1,追込,0.2,0.183,0.186,0.188,0.211,0.2
240116C09,1,240116C09,2019103269,5655,1,2,32.1,7,7,30,,3,3,4,6,483,1,55,43.2,0:01:50,2024/1/16,503,8,9,晴,1,良,1,先行,0.32,0.35,0.329,0.325,0.311,0.33
240116C09,2,240116C09,2018102261,5536,2,3,6.6,2,8,26,,8,8,8,8,466,5,56,42.6,01:50.4,2024/1/16,503,8,9,晴,1,良,1,差し,0.38,0.333,0.314,0.325,0.311,0.33
240116C09,3,240116C09,2017103363,5496,3,3,13.5,5,4,41,,6,6,5,4,519,4,56,41.8,01:48.9,2024/1/16,503,8,9,晴,1,良,1,差し,0.22,0.267,0.3,0.312,0.278,0.27
240116C09,4,240116C09,2015101786,5640,4,2,8.8,4,3,47,,1,1,1,1,471,5,56,42.3,01:48.3,2024/1/16,503,8,9,晴,1,良,1,先行,0.52,0.5,0.5,0.475,0.5,0.47
240116C09,5,240116C09,2019101698,a01bb,5,3,23.6,6,6,37,,4,5,6,7,443,0,56,41.8,01:49.3,2024/1/16,503,8,9,晴,1,良,1,差し,0.5,0.467,0.429,0.4,0.389,0.36
240116C09,6,240116C09,2019100363,a01ad,6,1,1.4,1,1,51,,2,2,2,2,519,-8,56,41.2,01:47.8,2024/1/16,503,8,9,晴,1,良,1,逃げ,0.26,0.283,0.257,0.275,0.278,0.28
240116C09,7,240116C09,2017100554,5299,7,2,6.8,3,2,50,,5,4,3,3,538,0,56,41.2,0:01:48,2024/1/16,503,8,9,晴,1,良,1,先行,0.72,0.667,0.643,0.613,0.567,0.59
240116C09,8,240116C09,2019106034,5615,8,3,118.5,8,5,40,,7,7,7,5,557,2,56,41.4,0:01:49,2024/1/16,503,8,9,晴,1,良,1,差し,0.5,0.45,0.486,0.512,0.489,0.47
